Record Id,Provider No,PROPCO Owner Type,Affiliated Entity Name,Description,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520471,235451,,TRILOGY HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520472,235054,,NEXCARE HEALTH SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520473,235023,,MAJESTIC CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520474,235394,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520475,235495,,MEDILODGE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520476,455999,,WELLSENTIAL HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520477,235536,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520478,235237,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520480,235299,,CIENA HEALTHCARE/LAUREL HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520481,4425 GR 36207,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520482,675038,,ADVANCED HEALTHCARE SOLUTIONS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520483,675364,,TRINITY HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520484,265434,Private Owner 11-50,CIRCLE B ENTERPRISES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520485,265581,Private Owner 2-10,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520486,265663,Private Owner 2-10,JAMES & JUDY LINCOLN,Larry Richardson is owner?,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520487,265760,Private Owner 2-10,JUCKETTE FAMILY HOMES,Operations: Joyce Juckette (90%),,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520488,185005,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520489,525336,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520490,525411,,NORTH SHORE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520491,525546,,NORTH SHORE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520492,215270,Private Owner 2-10,GREEN TREE HEALTHCARE MANAGEMENT,kc was involved in this deal and got dooped.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520493,215289,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520494,215304,,ASBURY COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520495,215188,Hospital Owned,EPHRAM LAHASKY,Calvert Health System owns,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520496,395439,Private Owner 11-50,CONTINUUM HEALTHCARE,Carerite owns // Continuum operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520497,396102,,LIFEPOINT HOSPITALS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520498,395812,Institutional Owner >50,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520499,396088,,EPHRAM LAHASKY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520500,395610,Institutional Owner >50,GUARDIAN ELDER CARE,GPH owns // Oxford Valley operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520501,396132,Private Owner 2-10,QUALITY LIFE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520502,395592,Institutional Owner >50,GUARDIAN ELDER CARE,GPH owns // Oxford Valley operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520503,395828,Institutional Owner >50,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520504,396069,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520505,265171,REIT,NATIONAL HEALTHCARE CORPORATION,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520506,265178,Institutional Owner >50,PETERSEN HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520507,265091,Institutional Owner >50,JAMES & JUDY LINCOLN,CNF Propco,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520508,115684,Hospital Owned;Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520509,315267,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520510,315245,,CENTER MANAGEMENT GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520511,315461,,MARQUIS HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520512,315183,,JONATHAN BLEIER & YAAKOV SOD,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520513,265779,Private Owner 11-50,STONEBRIDGE SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520514,315159,,OCEAN HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520515,315225,,EXCELSIOR CARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520516,315499,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520517,315500,,AUTUMN LAKE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520518,315219,,COMPLETE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520519,315513,,HCR MANORCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520520,315068,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520521,315060,,CENTER MANAGEMENT GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520522,315280,,BENJAMIN LANDA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520523,315013,,MB HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520524,315207,,COMPLETE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520525,315289,,MILLENNIUM HEALTH SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520526,315008,,MB HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520527,315205,,THE ROSENBERG FAMILY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520528,315404,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520529,265429,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520530,315187,,ABRAHAM KRAUS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520531,315297,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520532,395356,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520533,455672,,THE ENSIGN GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520534,675635,,WELLSENTIAL HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520535,455625,,THE ENSIGN GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520536,455423,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520537,675606,,WELLSENTIAL HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520538,676125,,WELLSENTIAL HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520539,676083,,WELLSENTIAL HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520540,455802,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520541,455925,,THE ENSIGN GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520542,675933,,THE ENSIGN GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520543,455822,,WELLSENTIAL HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520544,676199,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520545,675037,,LIVE OAK HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520546,445276,REIT,GENESIS HEALTHCARE,Omega owns / leases to Genesis,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520547,495242,,HERITAGE HALL,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520548,185328,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520549,185058,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520550,445292,Private Owner 11-50,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520551,445115,Hospital Owned,,Community Health System Owns/Operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520552,495196,,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520553,185208,,,12/7/23 no data per cms,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520554,139 MA 37766,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520555,535022,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520556,185383,,CARESPRING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520557,375113,,BRIDGES HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520558,375448,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520559,375560,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520560,375410,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520561,375229,,STONEGATE SENIOR LIVING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520562,115642,Private Owner 2-10,PIEDMONT REGIONAL HEALTH,Stephen Taylor = owner ~ leases to Community Health Services,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520563,46637 HI 30439,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520564,115411,Private Owner <2,BEACON HEALTH MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520565,115522,Private Owner 2-10,PIEDMONT REGIONAL HEALTH,Stephen Taylor owns ~ leases to Community Health Services,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520566,445435,Non Profit,TWIN RIVERS HEALTH & REHABILITATION,Operations: OCOEE Foundation Inc - 100%,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520567,135019,,CASCADIA HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520672,135076,,THE ENSIGN GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520673,135110,,PRESTIGE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520674,135094,,CASCADIA HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520675,135051,,CASCADIA HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520676,135102,,CASCADES HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520677,135014,,CASCADIA HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520678,265142,Non Profit,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520679,265359,Non Profit,,Massive CCRC,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520680,265185,Institutional Owner >50,LIFE CARE CENTERS OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520681,265503,Private Owner 11-50,CIRCLE B ENTERPRISES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520682,265747,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520683,265716,Institutional Owner >50,JAMES & JUDY LINCOLN,CNF Propco,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520684,265383,Private Owner 2-10,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520685,265438,Institutional Owner >50,MGM HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520686,315228,,COMPLETE CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520687,315193,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520688,315508,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520689,315294,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520690,315350,,GENESIS HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520691,315394,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520692,315179,,AUTUMN LAKE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520693,395276,Hospital Owned,,Attached/Adjacent to St Lukes University Hospital of Bethlehem,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520694,465098,,THE ENSIGN GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520695,395464,Private Owner 11-50,CENTURY HEALTHCARE,Yisrael Friedman is owner,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520696,465102,,CASCADES HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520697,395480,Private Owner <2,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520698,535036,,EMPRES OPERATED BY EVERGREEN,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520699,535047,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520700,275053,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520701,135060,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520702,185382,,SIMCHA HYMAN & NAFTALI ZANZIPER,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520703,245491,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520704,245045,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520705,245024,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520706,495297,,MEDICAL FACILITIES OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520707,215083,Private Owner 2-10,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520708,215149,Institutional Owner >50,,Portopicolo owns / Key Health operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520709,100 JE 38344,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520710,150 CO 30117,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520713,501 MI 30108,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520714,115443,Private Owner 2-10,CYPRESS SKILLED NURSING,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520716,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520717,445429,Private Equity Owned,AMERICAN HEALTH COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520718,530 NO 30117,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520720,185205,,SIGNATURE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520721,495323,,HERITAGE HALL,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520722,165231,,CAMPBELL STREET SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520723,265294,Institutional Owner >50,LIFE CARE CENTERS OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520724,115638,Private Owner <2,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520725,75 HE 30180,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520726,115384,,PRUITTHEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520727,102 SO 30117,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520728,165358,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520729,365579,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520730,495187,,SABER HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520731,445210,REIT,PRESTIGE ADMINISTRATIVE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520732,145770,,ALLURE HEALTHCARE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520733,155290,Institutional Owner >50,TRILOGY HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520734,365674,Institutional Owner >50,ARBORS AT OHIO,Cascade owns // Arbors operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520735,115368,Private Owner 2-10,CYPRESS SKILLED NURSING,"Harmony Group Capital - Albany, NY",,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520736,366037,,HILLSTONE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520737,445357,REIT,INFINITY HEALTHCARE MANAGEMENT,care centers management sold to moishe gubin 09-30-2021,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520738,165455,REIT,ACCURA HEALTHCARE,Summit owns // Accura operate,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520739,445326,Institutional Owner >50,LIFE CARE CENTERS OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520740,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520741,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520742,215348,Private Owner 2-10,LORIEN HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520743,215247,Hospital Owned,FUTURE CARE/LIFEBRIDGE HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520744,215130,Non Profit,ACTS RETIREMENT-LIFE COMMUNITIES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520745,215017,Private Owner 11-50,AUTUMN LAKE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520746,215265,Institutional Owner >50,,No CMS Ownership Data Available,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520747,305087,"Government (Vet, County)",,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520748,215268,REIT,COMMUNICARE HEALTH,"CNF Propco

 02-16-2022 appears that OMEGA bought for 8mm in Jan 2022",,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520749,215094,REIT,COMMUNICARE HEALTH,Sabra owns,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520750,305084,,GENESIS HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520751,265706,Institutional Owner >50,JAMES & JUDY LINCOLN,CNF Propco,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520752,215136,Private Owner 11-50,AUTUMN LAKE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520753,215335,Private Owner 2-10,LORIEN HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520755,255283,Private Owner 11-50,COMMUNITY ELDERCARE SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520756,215133,Non Profit,,Operations: Carroll Lutheran Village Inc,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520757,305083,,GENESIS HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520758,295079,,EMPRES OPERATED BY EVERGREEN,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520759,295067,,EMPRES OPERATED BY EVERGREEN,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520760,295023,,COVENANT CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520761,445217,REIT,SIGNATURE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520762,445469,,,Judy De Loach 100% operations,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520763,445474,Non Profit,TWIN RIVERS HEALTH & REHABILITATION,Operations: OCOEE Foundation - 100%,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520764,185253,,DAVID MARX,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520765,445396,REIT,INFINITY HEALTHCARE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520766,445302,Institutional Owner >50,LIFE CARE CENTERS OF AMERICA,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520767,445464,Non Profit,TWIN RIVERS HEALTH & REHABILITATION,Operations: OCOEE Foundation - 100%,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520768,265363,Private Owner 11-50,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520769,375379,,,yitzy bought 180 beds in OK for 10.5mm or 58k a bed.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520770,275105,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520771,375544,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520876,375393,,ELMBROOK MANAGEMENT COMPANY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520877,375522,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520878,375160,,ELMBROOK MANAGEMENT COMPANY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520879,375255,,ELMBROOK MANAGEMENT COMPANY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520880,107 Br 28557,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520882,345182,,PRUITTHEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520883,3020 Ma 28570-8708,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520884,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520885,345244,,,"Not found on CMS - supposedly closed and converted.

Managing Members - William Brown / Samer Hamad / Adrian Holler / Curtis Struyk",,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520886,345170,Private Owner <2,CENTURY CARE MANAGEMENT,Noah Duncan owns/operates ~ managed by Century Care,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520887,345491,,PRINCIPLE LONG TERM CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520888,245437,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520889,245583,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520890,245234,,EVANGELICAL GOOD SAMARITAN SOCIETY,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520891,245604,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520892,275026,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520893,275030,,SWEETWATER CARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520894,275012,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520895,185408,,SIGNATURE HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520896,155710,Private Owner 2-10,,akiva and portopiccolo bought close 07-01-2024,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520897,165288,Non Profit,CARE INITIATIVES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520898,265349,Private Owner 11-50,PRIME HEALTHCARE MANAGEMENT,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520899,145952,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520900,165217,,ANEW HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520901,155724,Institutional Owner >50,TRILOGY HEALTH SERVICES,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520902,155385,Private Owner 11-50,HCF MANAGEMENT INDIANA,not owned by sabra. soley owned by magnolia.,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520903,155235,Private Owner 11-50,MILLER'S MERRY MANOR,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520904,165351,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520905,155774,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520906,146100,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520907,165561,Non Profit,WESLEYLIFE,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520908,265782,Non Profit,,Just sold,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520909,265513,,,Not found on CMS ~ Delicensed/Closed,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520910,245323,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520911,265476,Private Owner 11-50,EL DORADO NURSING AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520912,355024,REIT,EDURO HEALTHCARE,CareTrust owns / Eduro operates,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520913,675240,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520914,285267,"Government (Vet, County)",,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520915,676154,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520916,265803,Non Profit,BONCREST RESOURCE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520917,355113,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520918,265362,Private Owner 2-10,REACH LTC,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520919,355085,Non Profit,,"Not found on CMS ~ Delicensed/Closed

Closed in 2020 due to fire damage /// rebuilt new facility which opened in 2022 ~ Fargo Elim Health Care Center (335126)",,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520920,265565,Institutional Owner >50,NHS MANAGEMENT,CNF Propco,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520921,265647,Institutional Owner >50,AMA HOLDINGS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520922,285104,Institutional Owner >50,PRESTIGE CARE CENTER,Lahasky owns // Prestige Care operate,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520923,675293,,FOCUSED POST ACUTE CARE PARTNERS,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520924,675603,,CARING HEALTHCARE GROUP,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520925,235352,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520926,355079,Hospital Owned,SMP HEALTH,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520927,355086,Non Profit,,Operations: American Lutheran Homes Inc,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520928,,,,,,,,,,,,,,,,,,,,,,,,,,,
zcrm_4594564000000520929,235652,,ATRIUM CENTERS,,,,,,,,,,,,,,,,,,,,,,,,
