state,provider_number,facility_name,daily_rate,effective_date,city
MA,110026652A,THE OAKS,589.35,2025-10-01,NEW BEDFORD
MA,110100221A,THE OXFORD REHAB & HEALTH CARE CENTER,611.02,2025-10-01,HAVERHILL
MA,110026679B,THE PAVILION,628.06,2025-10-01,HYANNIS
MA,110026226A,THOMAS UPHAM HOUSE,614.01,2025-10-01,MEDFIELD
MA,110133866A,TIMBERLYN HEIGHTS NURSING & REHABILITATION,569.17,2025-10-01,GREAT BARRINGTON
MA,110133866C,TIMBERLYN HEIGHTS NURSING & REHABILITATION,486.00,2025-10-01,GREAT BARRINGTON
MA,110025837A,TIMOTHY DANIELS HOUSE,620.17,2025-10-01,HOLLISTON
MA,110087908A,TREMONT HEALTH CARE CENTER,626.87,2025-10-01,WAREHAM
MA,110217749A,TWIN OAKS REHAB AND NURSING,589.91,2025-10-01,AGAWAM
MA,110206336A,VANTAGE AT CHELMSFORD LLC,589.92,2025-10-01,
MA,110182563A,VANTAGE AT HAMPDEN,644.45,2025-10-01,HAMPDEN
MA,110212626A,VANTAGE AT NEW BEDFORD,563.71,2025-10-01,NEW BEDFORD
MA,110206259A,VANTAGE AT WAKEFIELD LLC,585.70,2025-10-01,WAKEFIELD
MA,110182543A,VANTAGE AT WILBRAHAM,606.44,2025-10-01,
MA,110206403A,VANTAGE HEALTH & REHAB OF WESTFIELD,596.27,2025-10-01,NEW BEDFORD
MA,110206395A,VANTAGE HEALTH AND REHAB OF MILFORD,593.45,2025-10-01,NORWOOD
MA,110026163A,VICTORIA HAVEN NURSING HOME,597.02,2025-10-01,NORWOOD
MA,110167457A,WACHUSETT MANOR,580.67,2025-10-01,GARDNER
MA,110130925A,WALPOLE HEALTHCARE,641.88,2025-10-01,
MA,110182834A,WATERTOWN REHABILITATION AND NURSING CENTER,594.81,2025-10-01,WATERTOWN
MA,110112903A,"WATERVIEW LODGE LLC, REHAB & HEALTHCARE",613.13,2025-10-01,ASHLAND
MA,110100224A,WEBSTER MANOR REHAB & HEALTH CARE CTR.,608.48,2025-10-01,WEBSTER
MA,110098154A,WEBSTER PARK REHAB & HEALTHCARE CTR.,618.98,2025-10-01,ROCKLAND
MA,110124761A,WEDGEMERE HEALTHCARE,591.36,2025-10-01,TAUNTON
MA,110124794A,WEST NEWTON HEALTHCARE,574.37,2025-10-01,WEST NEWTON
MA,110148554A,WEST ROXBURY HEALTH & REHAB CTR,585.70,2025-10-01,WEST ROXBURY
MA,110026063A,WEST SIDE HOUSE LTCF,639.47,2025-10-01,WORCESTER
MA,110026063B,WEST SIDE HOUSE LTCF,486.00,2025-10-01,WORCESTER
MA,110130927A,WESTBOROUGH HEALTHCARE,627.00,2025-10-01,WESTBOROUGH
MA,110110583A,WESTFIELD GARDENS NURSING & REHAB,597.78,2025-10-01,WESTFIELD
MA,110196125A,WESTFORD HOUSE,579.60,2025-10-01,
MA,110078934D,WHITTIER BRADFORD TRANS. CARE UNIT,594.16,2025-10-01,BRADFORD
MA,110027433C,WHITTIER WESTBOROUGH TRANSITIONAL CARE UNIT,594.16,2025-10-01,WESTBOROUGH
MA,110026218B,WILLIAMSTOWN COMMONS N&R CTR,609.64,2025-10-01,WILLIAMSTOWN
MA,110217285A,WILLOW BROOK REHABILITATION AND HEALTHCARE CENTER,586.49,2025-10-01,WILMINGTON
MA,110026016A,WINCHESTER NURSING CENTER,611.96,2025-10-01,WINCHESTER
MA,110195852A,WINDEMERE NURSING AND REHABILITATION CENTER,672.65,2025-10-01,OAK BLUFFS
MA,110026304E,WINDSOR NSG & RET. HOME,593.08,2025-10-01,SOUTH YARMOUTH
MA,110026630A,WINGATE AT SILVER LAKE,604.46,2025-10-01,KINGSTON
MA,110025834A,WOBURN NURSING CENTER,590.76,2025-10-01,WOBURN
MA,110094544A,WORCESTER REHAB & HLTH CARE CTR,599.34,2025-10-01,MARLBOROUGH
