state,facility_name,state_facility_id,daily_rate,effective_date,source_file
IN,Ignite Medical Resort Crown Point,201299290,299.08,2025-07-01,IN_2025-07_rates.xlsx
IN,Ignite Medical Resort Dyer,300065484,286.49,2025-07-01,IN_2025-07_rates.xlsx
IN,Alpha Home - A Waters Community,100275510,309.23,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Batesville,100266500,311.54,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Castleton Skilled Nursing Facility,100267050,335.7,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Chesterfield Skilled Nursing Facility,100267090,330.95,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Clifty Falls,100266330,256.62,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Columbia City Skilled Nursing Facility,100273140,316.04,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Covington,100289650,272.45,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Dillsboro-Ross Manor,100273840,275.39,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Dunkirk Skilled Nursing Facility,100287230,332.47,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Fort Wayne Skilled Nursing Facility,100267240,329.95,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Georgetown,200909280,329.57,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Greencastle,100266290,292.43,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Hartford City Skilled Nursing Facility,100289460,326.21,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Hobart Skilled Nursing Facility,100289680,305.2,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Huntingburg,100290560,304.23,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Huntington Skilled Nursing Facility,100288690,294.1,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Indianapolis,100267270,291.76,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of LaGrange Skilled Nursing Facility,100270890,309.86,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Lebanon,100290470,321.93,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Martinsville,100290890,333.16,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Middletown Skilled Nursing Facility,100289140,326.64,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Muncie,100288970,338.76,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of New Castle,100267910,307.92,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Peru Skilled Nursing Facility,100288670,262.18,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Princeton,100274440,294.12,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Rising Sun,100273800,290.81,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Rockport Skilled Nursing Facility,100274810,300.39,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Rushville Skilled Nursing Facility,100273930,287.98,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Scottsburg,100290430,279.08,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Sullivan Skilled Nursing Facility,100291380,285.32,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Syracuse Skilled Nursing Facility,100267450,327.21,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Tipton Skilled Nursing Facility,100266350,295.73,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Wabash East Skilled Nursing Facility,100290220,290.18,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Wabash West Skilled Nursing Facility,100267810,336.34,2025-07-01,IN_2025-07_rates.xlsx
IN,The Waters of Wakarusa Skilled Nursing Facility,100266980,324.97,2025-07-01,IN_2025-07_rates.xlsx
IN,Westpark A Waters Community,100290410,279.92,2025-07-01,IN_2025-07_rates.xlsx
IN,Kingston Care Center of Fort Wayne,100267040,361.36,2025-07-01,IN_2025-07_rates.xlsx
IN,Laurels of Dekalb,100266430,290.23,2025-07-01,IN_2025-07_rates.xlsx
IN,Green Valley Care Center,100275370,307.86,2025-07-01,IN_2025-07_rates.xlsx
IN,Hammond-Whiting Care Center,100287460,305.13,2025-07-01,IN_2025-07_rates.xlsx
IN,Heritage Healthcare,100291260,300.27,2025-07-01,IN_2025-07_rates.xlsx
IN,Life Care Center of Fort Wayne,100273740,279.91,2025-07-01,IN_2025-07_rates.xlsx
IN,Life Care Center of LaGrange,100267740,280.85,2025-07-01,IN_2025-07_rates.xlsx
IN,Life Care Center of Michigan City,100287700,328.49,2025-07-01,IN_2025-07_rates.xlsx
IN,Life Care Center of Rochester,100274300,296.06,2025-07-01,IN_2025-07_rates.xlsx
IN,Life Care Center of the Willows,100289310,296.67,2025-07-01,IN_2025-07_rates.xlsx
IN,Life Care Center of Valparaiso,100267700,323.26,2025-07-01,IN_2025-07_rates.xlsx
IN,Mitchell Manor Nursing Home,100289590,250.24,2025-07-01,IN_2025-07_rates.xlsx
IN,Parkview Care Center,100290150,301.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Rensselaer Care Center,100290840,305.22,2025-07-01,IN_2025-07_rates.xlsx
IN,The Lane House,100275380,286.72,2025-07-01,IN_2025-07_rates.xlsx
IN,The Woodlands,100275430,316.57,2025-07-01,IN_2025-07_rates.xlsx
IN,Westside Retirement Village,100291530,315.06,2025-07-01,IN_2025-07_rates.xlsx
IN,Lutheran Community Home,100275440,296.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Lutheran Life Villages,201131260,316.43,2025-07-01,IN_2025-07_rates.xlsx
IN,Lutheran Life Villages,100275010,304.18,2025-07-01,IN_2025-07_rates.xlsx
IN,Lutheran Life Villages,100275020,294.51,2025-07-01,IN_2025-07_rates.xlsx
IN,Alexandria Care Center,100266670,350.53,2025-07-01,IN_2025-07_rates.xlsx
IN,Brooke Knoll Village,300023505,309.55,2025-07-01,IN_2025-07_rates.xlsx
IN,Brookville Healthcare Center,100286110,291.71,2025-07-01,IN_2025-07_rates.xlsx
IN,Camelot Care Center,100289810,467.3,2025-07-01,IN_2025-07_rates.xlsx
IN,Especially Kidz Health & Rehab Center,100267870,455.61,2025-07-01,IN_2025-07_rates.xlsx
IN,Grand Valley Health & Rehab,100266880,321.05,2025-07-01,IN_2025-07_rates.xlsx
IN,Persimmon Ridge Rehabilitation Center,100275500,291.87,2025-07-01,IN_2025-07_rates.xlsx
IN,Pine Knoll Rehabilitation Centre,100267180,301.25,2025-07-01,IN_2025-07_rates.xlsx
IN,The Belmont Health & Rehabilitation,100283340,314.42,2025-07-01,IN_2025-07_rates.xlsx
IN,Twin City Health Care,100266140,351.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Vermillion Convalescent Center,100290340,302.78,2025-07-01,IN_2025-07_rates.xlsx
IN,Westridge Healthcare Center,100266410,283.53,2025-07-01,IN_2025-07_rates.xlsx
IN,Whitewater Commons Senior Living,100285440,275.4,2025-07-01,IN_2025-07_rates.xlsx
IN,Willow Crossing Health & Rehabilitation,100267710,321.27,2025-07-01,IN_2025-07_rates.xlsx
IN,Willowbend Living Center,100286100,319.32,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Avon,100267900,287.04,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Bedford,100274460,270.32,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Bloomington,100275040,271.48,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Carmel,200145500,296.28,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Connersville,100286370,318.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Deming Park,100267640,301.28,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Fort Wayne,100289980,303.14,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Goshen,100290080,293.69,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Jefferson Pointe,100290870,286.23,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Lafayette,100266900,300.43,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of McCordsville,100290860,314.75,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of New Haven,100266640,291.18,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Newburgh,200258520,298.78,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of North Vernon,200232210,296.05,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Sheridan,100290170,300.82,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of South Bend,100266730,289.67,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Southport,100284060,299.35,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic Care of Terre Haute,100267880,274.58,2025-07-01,IN_2025-07_rates.xlsx
IN,Majestic of West Allen,100267600,283.27,2025-07-01,IN_2025-07_rates.xlsx
IN,Saint Anthony,100274780,282.68,2025-07-01,IN_2025-07_rates.xlsx
IN,Century Villa Health Care,100267470,298.5,2025-07-01,IN_2025-07_rates.xlsx
IN,Charlestown Place at New Albany,200256980,311.23,2025-07-01,IN_2025-07_rates.xlsx
IN,Morning Breeze Retirement Community,200299100,290.82,2025-07-01,IN_2025-07_rates.xlsx
IN,Heritage Pointe of Fort Wayne,201278730,316.38,2025-07-01,IN_2025-07_rates.xlsx
IN,Heritage Pointe of Huntington,200345390,293.52,2025-07-01,IN_2025-07_rates.xlsx
IN,Heritage Pointe of Warren,100267380,326.44,2025-07-01,IN_2025-07_rates.xlsx
IN,Northwest Manor Health Care Center,100273750,320.65,2025-07-01,IN_2025-07_rates.xlsx
IN,Otterbein Franklin SeniorLife Comm Res &,200247220,284.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Premier Healthcare of New Harmony,100267530,278.31,2025-07-01,IN_2025-07_rates.xlsx
IN,Flatrock River Lodge,200011300,265.19,2025-07-01,IN_2025-07_rates.xlsx
IN,Lodge of the Wabash,200157070,239.56,2025-07-01,IN_2025-07_rates.xlsx
IN,White River Lodge,200155900,264.99,2025-07-01,IN_2025-07_rates.xlsx
IN,Byron Health Center,100273280,285.48,2025-07-01,IN_2025-07_rates.xlsx
IN,Tranquility Nursing and Rehab,300029339,327.94,2025-07-01,IN_2025-07_rates.xlsx
IN,Ripley Crossing,100266230,311.34,2025-07-01,IN_2025-07_rates.xlsx
IN,The Restoracy of Carmel,201362150,346.48,2025-07-01,IN_2025-07_rates.xlsx
IN,The Restoracy of Goshen,300012886,314.87,2025-07-01,IN_2025-07_rates.xlsx
IN,The Restoracy of Whitestown,300040744,365.07,2025-07-01,IN_2025-07_rates.xlsx
IN,Grey Stone Health & Rehabilitation,201207690,286.91,2025-07-01,IN_2025-07_rates.xlsx
IN,Sage Bluff Health & Rehab Center,201273090,297.29,2025-07-01,IN_2025-07_rates.xlsx
IN,Signature Healthcare at Parkwood,100290270,311.37,2025-07-01,IN_2025-07_rates.xlsx
IN,Signature Healthcare of Bremen,100266530,294.38,2025-07-01,IN_2025-07_rates.xlsx
IN,Signature Healthcare of Muncie,100291200,344.94,2025-07-01,IN_2025-07_rates.xlsx
IN,Signature Healthcare of Terre Haute,100275360,318.69,2025-07-01,IN_2025-07_rates.xlsx
IN,Auburn Village,100285660,367.43,2025-07-01,IN_2025-07_rates.xlsx
IN,Asbury Towers Health Care Center,200525120,291.5,2025-07-01,IN_2025-07_rates.xlsx
IN,Briarcliff Health & Rehabilitation Center,201293620,329.02,2025-07-01,IN_2025-07_rates.xlsx
IN,South Shore Health & Rehabilitation Center,100275190,336.02,2025-07-01,IN_2025-07_rates.xlsx
IN,The Milton Home,200905640,345.56,2025-07-01,IN_2025-07_rates.xlsx
IN,Addison Pointe Health & Rehab Center,201110380,320.08,2025-07-01,IN_2025-07_rates.xlsx
IN,Albany Health Care & Rehabilitation Center,100288960,318.05,2025-07-01,IN_2025-07_rates.xlsx
IN,Ashton Creek Health & Rehab Center,201080610,336.24,2025-07-01,IN_2025-07_rates.xlsx
IN,Avon Health and Rehabilitation Center,100283860,317.92,2025-07-01,IN_2025-07_rates.xlsx
IN,Bethel Pointe Health and Rehab,100267630,328.4,2025-07-01,IN_2025-07_rates.xlsx
IN,Colonial Oaks Health Care Center,100266300,307.82,2025-07-01,IN_2025-07_rates.xlsx
IN,Creekside Health and Rehabilitation Center,200139920,332.04,2025-07-01,IN_2025-07_rates.xlsx
IN,Englewood Health & Rehabilitation Center,100266110,327.37,2025-07-01,IN_2025-07_rates.xlsx
IN,Hamilton Pointe Health and Rehabilitation,201110390,324.17,2025-07-01,IN_2025-07_rates.xlsx
IN,Homeview Center of Franklin,100291330,343.7,2025-07-01,IN_2025-07_rates.xlsx
IN,Mason Health Care Center,100290600,314.04,2025-07-01,IN_2025-07_rates.xlsx
IN,Ossian Health Care and Rehab Center,100266650,336.51,2025-07-01,IN_2025-07_rates.xlsx
IN,Parker Health Care & Rehabilitation Center,100273190,326.98,2025-07-01,IN_2025-07_rates.xlsx
IN,Rolling Meadows Health Care Center,100289950,292.23,2025-07-01,IN_2025-07_rates.xlsx
IN,Wesleyan Health Care Center,100291240,312.47,2025-07-01,IN_2025-07_rates.xlsx
IN,Transcendent Healthcare of Boonville,100266240,228.61,2025-07-01,IN_2025-07_rates.xlsx
IN,Transcendent Healthcare of Boonville North,100273890,247.48,2025-07-01,IN_2025-07_rates.xlsx
IN,Transcendent Healthcare of Owensville,100287960,270.31,2025-07-01,IN_2025-07_rates.xlsx
IN,Amber Manor Care Center,100267780,301.64,2025-07-01,IN_2025-07_rates.xlsx
IN,Arlington Place Health Campus,300101032,316.48,2025-07-01,IN_2025-07_rates.xlsx
IN,Ashford Place Health Campus,200504460,323.57,2025-07-01,IN_2025-07_rates.xlsx
IN,Aspen Place Health Campus,201104690,336.77,2025-07-01,IN_2025-07_rates.xlsx
IN,Autumn Woods Health Campus,200308930,315.5,2025-07-01,IN_2025-07_rates.xlsx
IN,Avalon Springs Health Campus,201051640,329.87,2025-07-01,IN_2025-07_rates.xlsx
IN,Bethany Pointe Health Campus,200380790,340.75,2025-07-01,IN_2025-07_rates.xlsx
IN,Blair Ridge Health Campus,201021970,341.91,2025-07-01,IN_2025-07_rates.xlsx
IN,Bridgepointe Health Campus,200374360,304.28,2025-07-01,IN_2025-07_rates.xlsx
IN,Cedar Creek Health Campus,201246060,317.88,2025-07-01,IN_2025-07_rates.xlsx
IN,Clearvista Lake Health Campus,201251520,319.0,2025-07-01,IN_2025-07_rates.xlsx
IN,Cobblestone Crossing Health Campus,201114960,342.8,2025-07-01,IN_2025-07_rates.xlsx
IN,Covered Bridge Health Campus,200403740,308.32,2025-07-01,IN_2025-07_rates.xlsx
IN,Creasy Springs Health Campus,201006770,335.57,2025-07-01,IN_2025-07_rates.xlsx
IN,Cumberland Pointe Health Campus,100267440,315.39,2025-07-01,IN_2025-07_rates.xlsx
IN,Forest Park Health Campus,200853180,313.32,2025-07-01,IN_2025-07_rates.xlsx
IN,Glen Oaks Health Campus,200838150,285.53,2025-07-01,IN_2025-07_rates.xlsx
IN,Greenleaf Health Campus,201056540,329.54,2025-07-01,IN_2025-07_rates.xlsx
IN,Hampton Oaks Health Campus,200813130,316.86,2025-07-01,IN_2025-07_rates.xlsx
IN,Harrison Springs Health Campus,300018569,322.53,2025-07-01,IN_2025-07_rates.xlsx
IN,Harrison's Crossing Health Campus,201290670,354.2,2025-07-01,IN_2025-07_rates.xlsx
IN,Hearthstone Health Campus,201247830,302.44,2025-07-01,IN_2025-07_rates.xlsx
IN,Homewood Health Campus,200309250,314.58,2025-07-01,IN_2025-07_rates.xlsx
IN,Mill Pond Health Campus,200526450,310.81,2025-07-01,IN_2025-07_rates.xlsx
IN,Morrison Woods Health Campus,200901690,315.26,2025-07-01,IN_2025-07_rates.xlsx
IN,North River Health Campus,300025690,315.57,2025-07-01,IN_2025-07_rates.xlsx
IN,Oakwood Health Campus,200278690,317.56,2025-07-01,IN_2025-07_rates.xlsx
IN,Orchard Pointe Health Campus,300017697,319.85,2025-07-01,IN_2025-07_rates.xlsx
IN,Paddock Springs,100291230,332.13,2025-07-01,IN_2025-07_rates.xlsx
IN,Prairie Lakes Health Campus,200987990,343.28,2025-07-01,IN_2025-07_rates.xlsx
IN,Ridgewood Health Campus,201027870,350.52,2025-07-01,IN_2025-07_rates.xlsx
IN,River Oaks Health Campus,200491050,304.56,2025-07-01,IN_2025-07_rates.xlsx
IN,River Pointe Health Campus,201068770,322.29,2025-07-01,IN_2025-07_rates.xlsx
IN,River Terrace Health Campus,300018660,291.18,2025-07-01,IN_2025-07_rates.xlsx
IN,Scenic Hills at the Monastery,100267220,293.99,2025-07-01,IN_2025-07_rates.xlsx
IN,Silver Oaks Health Campus,200346570,340.82,2025-07-01,IN_2025-07_rates.xlsx
IN,Springhurst Health Campus,201068810,351.46,2025-07-01,IN_2025-07_rates.xlsx
IN,St. Andrews Health Campus,200538760,327.11,2025-07-01,IN_2025-07_rates.xlsx
IN,St. Charles Health Campus,200299110,290.2,2025-07-01,IN_2025-07_rates.xlsx
IN,St. Elizabeth Healthcare Center,100267300,326.61,2025-07-01,IN_2025-07_rates.xlsx
IN,St. Mary Healthcare Center,100291350,330.95,2025-07-01,IN_2025-07_rates.xlsx
IN,Stonebridge Health Campus,200472040,302.65,2025-07-01,IN_2025-07_rates.xlsx
IN,Stonecroft Health Campus,201312610,309.44,2025-07-01,IN_2025-07_rates.xlsx
IN,The Springs at Lafayette,201285490,312.29,2025-07-01,IN_2025-07_rates.xlsx
IN,The Springs of Mooresville,300018361,322.75,2025-07-01,IN_2025-07_rates.xlsx
IN,The Springs of Richmond,300026664,360.92,2025-07-01,IN_2025-07_rates.xlsx
IN,The Villages at Historic Silvercrest,201238590,332.37,2025-07-01,IN_2025-07_rates.xlsx
IN,The Villages at Oak Ridge,201305040,314.58,2025-07-01,IN_2025-07_rates.xlsx
IN,Thornton Terrace Health Campus,200491220,325.75,2025-07-01,IN_2025-07_rates.xlsx
IN,Waterford Crossing,200831020,348.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Waterford Place Health Campus,200300090,306.95,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of Avon,201279600,336.07,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of Carmel,201294880,340.19,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of Crawfordsville,201279670,332.72,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of Kokomo,201254360,332.28,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of South Bend,201281730,315.54,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of Wabash,201208210,329.83,2025-07-01,IN_2025-07_rates.xlsx
IN,Wellbrooke of Westfield,201208220,332.41,2025-07-01,IN_2025-07_rates.xlsx
IN,West River Health Campus,201039500,325.48,2025-07-01,IN_2025-07_rates.xlsx
IN,White Oak Health Campus,201014410,329.4,2025-07-01,IN_2025-07_rates.xlsx
IN,Woodbridge Health Campus,200456230,329.17,2025-07-01,IN_2025-07_rates.xlsx
IN,Woodmont Health Campus,200309330,292.75,2025-07-01,IN_2025-07_rates.xlsx
IN,Holy Cross Rehabilitation and Wellness,100380860,293.51,2025-07-01,IN_2025-07_rates.xlsx
IN,Willows of Greensburg,100266460,295.83,2025-07-01,IN_2025-07_rates.xlsx
IN,Willows of New Castle,100266250,284.58,2025-07-01,IN_2025-07_rates.xlsx
IN,Willows of Richmond,100266080,229.67,2025-07-01,IN_2025-07_rates.xlsx
IN,Willows of Shelbyville,100274760,254.29,2025-07-01,IN_2025-07_rates.xlsx
